scenario,year,PCA,Capacity (GW)
a1_Ref,2032,p44,0.166908182
a1_Ref,2032,p45,0.090357972
a1_Ref,2032,p46,0.158396364
a1_Ref,2032,p47,0.317020909
a1_Ref,2032,p48,8.80296843
a1_Ref,2032,p49,0.007356364
a1_Ref,2032,p5,1.412269091
a1_Ref,2032,p50,0.736144825
a1_Ref,2032,p51,4.821591332
a1_Ref,2032,p52,2.022654864
a1_Ref,2032,p53,4.281118704
a1_Ref,2032,p54,0.155440909
a1_Ref,2032,p55,2.302727614
a1_Ref,2032,p56,0.125031818
a1_Ref,2032,p57,4.294957645
a1_Ref,2032,p58,1.477627315
a1_Ref,2032,p59,2.476122533
a1_Ref,2032,p6,1.245000867
a1_Ref,2032,p60,4.642878898
a1_Ref,2032,p61,8.136784269
a1_Ref,2032,p62,1.729376364
a1_Ref,2032,p63,5.513112727
a1_Ref,2032,p64,0.987443529
a1_Ref,2032,p65,1.063934545
a1_Ref,2032,p66,2.402808918
a1_Ref,2032,p67,7.579984601
a1_Ref,2032,p68,4.630237804
a1_Ref,2032,p69,5.521077142
a1_Ref,2032,p7,0.320685433
a1_Ref,2032,p70,0.17749379
a1_Ref,2032,p71,0.277100536
a1_Ref,2032,p72,0.185532727
a1_Ref,2032,p73,1.389209258
a1_Ref,2032,p74,0.007706364
a1_Ref,2032,p75,0.062737007
a1_Ref,2032,p76,0.972730603
a1_Ref,2032,p77,2.215402542
a1_Ref,2032,p78,6.209915005
a1_Ref,2032,p79,0.238851818
a1_Ref,2032,p8,0.459007956
a1_Ref,2032,p80,1.454339841
a1_Ref,2032,p81,0.202439091
a1_Ref,2032,p82,13.04106869
a1_Ref,2032,p83,0.219958182
a1_Ref,2032,p84,0.037355455
a1_Ref,2032,p85,0.465882643
a1_Ref,2032,p86,0.7666929
a1_Ref,2032,p87,2.81867214
a1_Ref,2032,p88,0.127280531
a1_Ref,2032,p89,0.54331
a1_Ref,2032,p9,11.12787091
a1_Ref,2032,p90,0.323878182
a1_Ref,2032,p91,0.87460467
a1_Ref,2032,p92,7.745029088
a1_Ref,2032,p93,0.006613636
a1_Ref,2032,p94,5.316302678
a1_Ref,2032,p95,23.82127208
a1_Ref,2032,p96,5.280236684
a1_Ref,2032,p97,2.778108731
a1_Ref,2032,p98,5.450754545
a1_Ref,2032,p99,5.045456517
a1_Ref,2034,p1,0.539448182
a1_Ref,2034,p10,35.24000647
a1_Ref,2034,p100,0.087899091
a1_Ref,2034,p101,15.71481441
a1_Ref,2034,p102,11.52602646
a1_Ref,2034,p103,6.442596615
a1_Ref,2034,p104,4.124653776
a1_Ref,2034,p105,0.688420595
a1_Ref,2034,p106,1.94717449
a1_Ref,2034,p107,0.524608182
a1_Ref,2034,p108,0.05450635
a1_Ref,2034,p109,3.116283637
a1_Ref,2034,p11,2.467317099
a1_Ref,2034,p110,0.002288512
a1_Ref,2034,p111,0.729913636
a1_Ref,2034,p112,0.969049091
a1_Ref,2034,p113,0.217578182
a1_Ref,2034,p114,1.738271972
a1_Ref,2034,p115,0.826055455
a1_Ref,2034,p116,0.24777316
a1_Ref,2034,p117,0.012637205
a1_Ref,2034,p118,0.465126817
a1_Ref,2034,p119,0.080578182
a1_Ref,2034,p12,1.317605147
a1_Ref,2034,p120,0.052518182
a1_Ref,2034,p121,0.29358
a1_Ref,2034,p122,5.612141071
a1_Ref,2034,p123,9.601344854
a1_Ref,2034,p124,0.111413636
a1_Ref,2034,p125,0.598699916
a1_Ref,2034,p126,4.957304342
a1_Ref,2034,p127,11.50726225
a1_Ref,2034,p128,1.831880909
a1_Ref,2034,p129,0.39397
a1_Ref,2034,p13,3.806448324
a1_Ref,2034,p130,0.243346364
a1_Ref,2034,p131,3.689706364
a1_Ref,2034,p132,2.860713418
a1_Ref,2034,p133,0.384772727
a1_Ref,2034,p134,0.33968483
a1_Ref,2034,p14,0.063402727
a1_Ref,2034,p15,0.431034545
a1_Ref,2034,p16,0.246472727
a1_Ref,2034,p17,0.062980909
a1_Ref,2034,p18,0.068893636
a1_Ref,2034,p19,0.001411818
a1_Ref,2034,p2,0.167494545
a1_Ref,2034,p20,0.037691818
a1_Ref,2034,p21,0.111708182
a1_Ref,2034,p22,0.002533636
a1_Ref,2034,p23,0.006258182
a1_Ref,2034,p24,0.022815455
a1_Ref,2034,p25,1.969334545
a1_Ref,2034,p26,0.153795033
a1_Ref,2034,p27,3.28941847
a1_Ref,2034,p28,3.849448182
a1_Ref,2034,p29,0.024750909
a1_Ref,2034,p3,1.947423552
a1_Ref,2034,p30,3.987785542
a1_Ref,2034,p31,0.976314838
a1_Ref,2034,p32,0.023118182
a1_Ref,2034,p33,3.185783133
a1_Ref,2034,p34,0.989170033
a1_Ref,2034,p35,0.010646364
a1_Ref,2034,p36,0.641573315
a1_Ref,2034,p37,0.053891818
a1_Ref,2034,p38,0.138135273
a1_Ref,2034,p39,0.049839343
a1_Ref,2034,p4,0.012492727
a1_Ref,2034,p40,0.088657271
a1_Ref,2034,p41,3.530900922
a1_Ref,2034,p42,0.079328182
a1_Ref,2034,p43,2.536087273
a1_Ref,2034,p44,0.174857273
a1_Ref,2034,p45,0.105710699
a1_Ref,2034,p46,0.204450909
a1_Ref,2034,p47,0.322858182
a1_Ref,2034,p48,8.87622934
a1_Ref,2034,p49,0.008530909
a1_Ref,2034,p5,1.462276364
a1_Ref,2034,p50,0.843777552
a1_Ref,2034,p51,4.877882079
a1_Ref,2034,p52,2.024484864
a1_Ref,2034,p53,4.33331325
a1_Ref,2034,p54,0.189831818
a1_Ref,2034,p55,2.679769197
a1_Ref,2034,p56,0.174609091
a1_Ref,2034,p57,4.329244918
a1_Ref,2034,p58,1.553346406
a1_Ref,2034,p59,2.532787078
a1_Ref,2034,p6,1.260850867
a1_Ref,2034,p60,4.968631234
a1_Ref,2034,p61,8.144411542
a1_Ref,2034,p62,1.73496
a1_Ref,2034,p63,5.704852727
a1_Ref,2034,p64,1.195110696
a1_Ref,2034,p65,1.306263636
a1_Ref,2034,p66,2.514213463
a1_Ref,2034,p67,7.639732783
a1_Ref,2034,p68,4.654039622
a1_Ref,2034,p69,5.527262596
a1_Ref,2034,p7,1.319321149
a1_Ref,2034,p70,0.222304699
a1_Ref,2034,p71,0.281023263
a1_Ref,2034,p72,0.248904545
a1_Ref,2034,p73,1.392563804
a1_Ref,2034,p74,0.010051818
a1_Ref,2034,p75,0.076372462
a1_Ref,2034,p76,1.017557875
a1_Ref,2034,p77,2.233876179
a1_Ref,2034,p78,6.236945914
a1_Ref,2034,p79,0.33001
a1_Ref,2034,p8,0.461020683
a1_Ref,2034,p80,1.793814387
a1_Ref,2034,p81,0.258519091
a1_Ref,2034,p82,13.05139051
a1_Ref,2034,p83,0.24074
a1_Ref,2034,p84,0.047741818
a1_Ref,2034,p85,0.567939007
a1_Ref,2034,p86,0.7724229
a1_Ref,2034,p87,2.923147594
a1_Ref,2034,p88,0.178061441
a1_Ref,2034,p89,0.585931818
a1_Ref,2034,p9,11.51367182
a1_Ref,2034,p90,0.702979287
a1_Ref,2034,p91,0.899779527
a1_Ref,2034,p92,7.859629088
a1_Ref,2034,p93,0.009039091
a1_Ref,2034,p94,8.520990882
a1_Ref,2034,p95,25.72278669
a1_Ref,2034,p96,6.470038251
a1_Ref,2034,p97,3.382112537
a1_Ref,2034,p98,5.865273636
a1_Ref,2034,p99,5.435035607
a1_Ref,2036,p1,0.585128182
a1_Ref,2036,p10,38.89170871
a1_Ref,2036,p100,0.097921921
a1_Ref,2036,p101,15.95321449
a1_Ref,2036,p102,14.76558324
a1_Ref,2036,p103,6.844184797
a1_Ref,2036,p104,4.142678321
a1_Ref,2036,p105,0.817375141
a1_Ref,2036,p106,1.982555399
a1_Ref,2036,p107,0.631418182
a1_Ref,2036,p108,1.390526738
a1_Ref,2036,p109,3.121370909
a1_Ref,2036,p11,2.522587099
a1_Ref,2036,p110,0.740627916
a1_Ref,2036,p111,0.974138182
a1_Ref,2036,p112,1.203270909
a1_Ref,2036,p113,0.284585455
a1_Ref,2036,p114,1.794179245
a1_Ref,2036,p115,0.838962727
a1_Ref,2036,p116,0.29971993
a1_Ref,2036,p117,3.43788765
a1_Ref,2036,p118,0.676984483
a1_Ref,2036,p119,0.083136364
a1_Ref,2036,p12,1.333786965
a1_Ref,2036,p120,0.054949091
a1_Ref,2036,p121,0.298800909
a1_Ref,2036,p122,5.658982889
a1_Ref,2036,p123,9.661926807
a1_Ref,2036,p124,0.114762727
a1_Ref,2036,p125,0.613168098
a1_Ref,2036,p126,4.986883433
a1_Ref,2036,p127,11.83380679
a1_Ref,2036,p128,1.988433636
a1_Ref,2036,p129,0.405297273
a1_Ref,2036,p13,4.032475379
a1_Ref,2036,p130,1.42035193
a1_Ref,2036,p131,4.524681944
a1_Ref,2036,p132,2.947941402
a1_Ref,2036,p133,0.423384545
a1_Ref,2036,p134,0.395976648
a1_Ref,2036,p14,0.067815455
a1_Ref,2036,p15,0.44902245
a1_Ref,2036,p16,0.256496364
a1_Ref,2036,p17,0.077935455
a1_Ref,2036,p18,0.081406364
a1_Ref,2036,p19,0.001749091
a1_Ref,2036,p2,0.189283636
a1_Ref,2036,p20,0.045682727
a1_Ref,2036,p21,0.115650909
a1_Ref,2036,p22,0.003230909
a1_Ref,2036,p23,0.007577273
a1_Ref,2036,p24,0.027696364
a1_Ref,2036,p25,2.072984038
a1_Ref,2036,p26,0.494137335
a1_Ref,2036,p27,3.293542972
a1_Ref,2036,p28,3.952617748
a1_Ref,2036,p29,0.025568182
a1_Ref,2036,p3,1.957950824
a1_Ref,2036,p30,4.378982692
a1_Ref,2036,p31,1.006307565
a1_Ref,2036,p32,0.025359091
a1_Ref,2036,p33,3.34673586
a1_Ref,2036,p34,1.049879123
a1_Ref,2036,p35,0.012941818
a1_Ref,2036,p36,0.645796043
a1_Ref,2036,p37,0.058637273
a1_Ref,2036,p38,0.147837091
a1_Ref,2036,p39,0.05264207
a1_Ref,2036,p4,0.015920909
a1_Ref,2036,p40,0.104071816
a1_Ref,2036,p41,3.550528498
a1_Ref,2036,p42,0.082425455
a1_Ref,2036,p43,2.574652727
a1_Ref,2036,p44,0.175933636
a1_Ref,2036,p45,0.12251979
a1_Ref,2036,p46,0.250630909
a1_Ref,2036,p47,0.328004545
a1_Ref,2036,p48,8.943687521
a1_Ref,2036,p49,0.009662727
a1_Ref,2036,p5,1.513621818
a1_Ref,2036,p50,0.958073007
a1_Ref,2036,p51,5.476697867
a1_Ref,2036,p52,2.026368501
a1_Ref,2036,p53,4.389071432
a1_Ref,2036,p54,0.229073636
a1_Ref,2036,p55,3.101312337
a1_Ref,2036,p56,0.215607273
a1_Ref,2036,p57,4.365861824
a1_Ref,2036,p58,1.609700951
a1_Ref,2036,p59,2.583753442
a1_Ref,2036,p6,1.27831814
a1_Ref,2036,p60,9.627188476
a1_Ref,2036,p61,8.151320633
a1_Ref,2036,p62,1.804181884
a1_Ref,2036,p63,5.880899091
a1_Ref,2036,p64,1.360653423
a1_Ref,2036,p65,1.51389
a1_Ref,2036,p66,2.615884373
a1_Ref,2036,p67,8.015352476
a1_Ref,2036,p68,4.656753258
a1_Ref,2036,p69,5.534414414
a1_Ref,2036,p7,1.321228421
a1_Ref,2036,p70,0.272199245
a1_Ref,2036,p71,0.285379626
a1_Ref,2036,p72,0.322809091
a1_Ref,2036,p73,1.396438349
a1_Ref,2036,p74,0.012354545
a1_Ref,2036,p75,0.094721552
a1_Ref,2036,p76,1.061978785
a1_Ref,2036,p77,2.251078906
a1_Ref,2036,p78,6.262209551
a1_Ref,2036,p79,0.41142
a1_Ref,2036,p8,0.462915229
a1_Ref,2036,p80,2.207747114
a1_Ref,2036,p81,0.366580909
a1_Ref,2036,p82,13.07653142
a1_Ref,2036,p83,0.289125455
a1_Ref,2036,p84,0.059292727
a1_Ref,2036,p85,0.643102643
a1_Ref,2036,p86,0.777381991
a1_Ref,2036,p87,3.016164923
a1_Ref,2036,p88,0.219819622
a1_Ref,2036,p89,0.614894545
a1_Ref,2036,p9,11.85498364
a1_Ref,2036,p90,0.730781105
a1_Ref,2036,p91,0.97975228
a1_Ref,2036,p92,7.976139088
a1_Ref,2036,p93,0.012347273
a1_Ref,2036,p94,9.190699476
a1_Ref,2036,p95,25.76645578
a1_Ref,2036,p96,7.675286496
a1_Ref,2036,p97,4.063522715
a1_Ref,2036,p98,6.316034545
a1_Ref,2036,p99,5.768999648
a1_Ref,2038,p1,0.620172727
a1_Ref,2038,p10,40.48305803
a1_Ref,2038,p100,0.10702283
a1_Ref,2038,p101,20.51983185
a1_Ref,2038,p102,16.18754702
a1_Ref,2038,p103,7.185881161
a1_Ref,2038,p104,4.15825923
a1_Ref,2038,p105,1.151268573
a1_Ref,2038,p106,2.018199035
a1_Ref,2038,p107,0.738961818
a1_Ref,2038,p108,2.909612946
a1_Ref,2038,p109,4.546302929
a1_Ref,2038,p11,2.576435072
a1_Ref,2038,p110,0.772238743
a1_Ref,2038,p111,1.243023636
a1_Ref,2038,p112,1.47131
a1_Ref,2038,p113,0.357251818
a1_Ref,2038,p114,1.861462881
a1_Ref,2038,p115,0.852260909
a1_Ref,2038,p116,0.348018112
a1_Ref,2038,p117,3.44619765
a1_Ref,2038,p118,0.816211542
a1_Ref,2038,p119,0.085450909
a1_Ref,2038,p12,1.345085147
a1_Ref,2038,p120,0.056899091
a1_Ref,2038,p121,0.303182727
a1_Ref,2038,p122,5.704256525
a1_Ref,2038,p123,10.76116421
a1_Ref,2038,p124,0.118119091
a1_Ref,2038,p125,0.629449916
a1_Ref,2038,p126,5.019909797
a1_Ref,2038,p127,13.53789422
a1_Ref,2038,p128,2.106303636
a1_Ref,2038,p129,0.416286364
a1_Ref,2038,p13,4.278780304
a1_Ref,2038,p130,1.440670112
a1_Ref,2038,p131,4.60170649
a1_Ref,2038,p132,3.027246595
a1_Ref,2038,p133,0.441528182
a1_Ref,2038,p134,0.41595483
a1_Ref,2038,p14,0.071466364
a1_Ref,2038,p15,0.462672809
a1_Ref,2038,p16,0.262806364
a1_Ref,2038,p17,0.090992727
a1_Ref,2038,p18,0.092136364
a1_Ref,2038,p19,0.002043636
a1_Ref,2038,p2,0.203689091
a1_Ref,2038,p20,0.052340909
a1_Ref,2038,p21,0.119166364
a1_Ref,2038,p22,0.003988182
a1_Ref,2038,p23,0.008901818
a1_Ref,2038,p24,0.032962727
a1_Ref,2038,p25,2.116273133
a1_Ref,2038,p26,0.590870152
a1_Ref,2038,p27,3.692807702
a1_Ref,2038,p28,4.05532065
a1_Ref,2038,p29,0.026216364
a1_Ref,2038,p3,1.96551537
a1_Ref,2038,p30,6.592680515
a1_Ref,2038,p31,1.11151432
a1_Ref,2038,p32,0.027356364
a1_Ref,2038,p33,3.489204951
a1_Ref,2038,p34,1.122804311
a1_Ref,2038,p35,0.014800909
a1_Ref,2038,p36,0.649191497
a1_Ref,2038,p37,0.062798182
a1_Ref,2038,p38,0.156865273
a1_Ref,2038,p39,0.055147524
a1_Ref,2038,p4,0.018078182
a1_Ref,2038,p40,0.119084544
a1_Ref,2038,p41,3.566492135
a1_Ref,2038,p42,0.085632727
a1_Ref,2038,p43,2.608381818
a1_Ref,2038,p44,0.177099091
a1_Ref,2038,p45,0.140490699
a1_Ref,2038,p46,0.294300909
a1_Ref,2038,p47,0.332708182
a1_Ref,2038,p48,9.001895703
a1_Ref,2038,p49,0.010669091
a1_Ref,2038,p5,1.563289091
a1_Ref,2038,p50,1.075493007
a1_Ref,2038,p51,7.029036002
a1_Ref,2038,p52,2.028340319
a1_Ref,2038,p53,4.449967825
a1_Ref,2038,p54,0.272805455
a1_Ref,2038,p55,3.831970284
a1_Ref,2038,p56,0.240220909
a1_Ref,2038,p57,4.399488877
a1_Ref,2038,p58,1.665090042
a1_Ref,2038,p59,3.156721264
a1_Ref,2038,p6,1.296252685
a1_Ref,2038,p60,9.631664839
a1_Ref,2038,p61,8.157979724
a1_Ref,2038,p62,1.808712794
a1_Ref,2038,p63,6.039397273
a1_Ref,2038,p64,2.572378754
a1_Ref,2038,p65,2.791982973
a1_Ref,2038,p66,2.703016191
a1_Ref,2038,p67,8.112100308
a1_Ref,2038,p68,4.659518713
a1_Ref,2038,p69,5.542283505
a1_Ref,2038,p7,1.323107512
a1_Ref,2038,p70,0.326244699
a1_Ref,2038,p71,0.290369626
a1_Ref,2038,p72,0.409014545
a1_Ref,2038,p73,1.415280742
a1_Ref,2038,p74,0.014347273
a1_Ref,2038,p75,0.117379734
a1_Ref,2038,p76,1.103561512
a1_Ref,2038,p77,2.266313452
a1_Ref,2038,p78,6.283954096
a1_Ref,2038,p79,0.478963636
a1_Ref,2038,p8,0.464489774
a1_Ref,2038,p80,2.580451659
a1_Ref,2038,p81,0.50115
a1_Ref,2038,p82,13.11278596
a1_Ref,2038,p83,0.351685455
a1_Ref,2038,p84,0.072659091
a1_Ref,2038,p85,0.686741734
a1_Ref,2038,p86,0.782319264
a1_Ref,2038,p87,3.094559468
a1_Ref,2038,p88,0.251921441
a1_Ref,2038,p89,0.637827273
a1_Ref,2038,p9,12.15318182
a1_Ref,2038,p90,0.755308378
a1_Ref,2038,p91,1.010544568
a1_Ref,2038,p92,8.102264543
a1_Ref,2038,p93,0.016937273
a1_Ref,2038,p94,11.46053748
a1_Ref,2038,p95,26.79947707
a1_Ref,2038,p96,8.876421298
a1_Ref,2038,p97,4.282112563
a1_Ref,2038,p98,6.479084545
a1_Ref,2038,p99,6.080974194
a1_Ref,2040,p1,0.660946364
a1_Ref,2040,p10,44.45863556
a1_Ref,2040,p100,0.116350103
a1_Ref,2040,p101,28.39317336
a1_Ref,2040,p102,16.71683872
a1_Ref,2040,p103,7.458726615
a1_Ref,2040,p104,4.1760661
a1_Ref,2040,p105,1.376940224
a1_Ref,2040,p106,2.224391283
a1_Ref,2040,p107,0.839642727
a1_Ref,2040,p108,2.912862037
a1_Ref,2040,p109,4.557038384
a1_Ref,2040,p11,2.616523254
a1_Ref,2040,p110,0.929163119
a1_Ref,2040,p111,1.515932727
a1_Ref,2040,p112,1.745160909
a1_Ref,2040,p113,0.430615455
a1_Ref,2040,p114,1.939121972
a1_Ref,2040,p115,0.864615455
a1_Ref,2040,p116,0.396657203
a1_Ref,2040,p117,3.458399469
a1_Ref,2040,p118,1.141624211
a1_Ref,2040,p119,0.087436364
a1_Ref,2040,p12,1.360909692
a1_Ref,2040,p120,0.058507273
a1_Ref,2040,p121,0.307149091
a1_Ref,2040,p122,5.743445616
a1_Ref,2040,p123,10.82430773
a1_Ref,2040,p124,0.121381818
a1_Ref,2040,p125,0.643490825
a1_Ref,2040,p126,5.036315251
a1_Ref,2040,p127,17.28826276
a1_Ref,2040,p128,2.191506364
a1_Ref,2040,p129,0.427039091
a1_Ref,2040,p13,5.571731319
a1_Ref,2040,p130,1.456785566
a1_Ref,2040,p131,4.662811035
a1_Ref,2040,p132,3.10550607
a1_Ref,2040,p133,0.457029091
a1_Ref,2040,p134,0.436030284
a1_Ref,2040,p14,0.075685455
a1_Ref,2040,p15,1.878062882
a1_Ref,2040,p16,0.310580562
a1_Ref,2040,p17,0.099483636
a1_Ref,2040,p18,0.099538182
a1_Ref,2040,p19,0.002267273
a1_Ref,2040,p2,0.219358182
a1_Ref,2040,p20,0.056996364
a1_Ref,2040,p21,0.123967273
a1_Ref,2040,p22,0.004880909
a1_Ref,2040,p23,0.066819972
a1_Ref,2040,p24,0.039518182
a1_Ref,2040,p25,2.201282286
a1_Ref,2040,p26,0.74212324
a1_Ref,2040,p27,3.720170976
a1_Ref,2040,p28,4.131738832
a1_Ref,2040,p29,0.02669
a1_Ref,2040,p3,1.973876279
a1_Ref,2040,p30,6.605635969
a1_Ref,2040,p31,1.110922502
a1_Ref,2040,p32,0.02949
a1_Ref,2040,p33,4.649721226
a1_Ref,2040,p34,1.978606905
a1_Ref,2040,p35,0.016353636
a1_Ref,2040,p36,0.652786952
a1_Ref,2040,p37,0.067119091
a1_Ref,2040,p38,0.165921636
a1_Ref,2040,p39,0.057508434
a1_Ref,2040,p4,0.020391818
a1_Ref,2040,p40,0.13425818
a1_Ref,2040,p41,3.585838681
a1_Ref,2040,p42,0.088975455
a1_Ref,2040,p43,2.642302727
a1_Ref,2040,p44,0.178305455
a1_Ref,2040,p45,0.159381608
a1_Ref,2040,p46,0.335105455
a1_Ref,2040,p47,0.336893636
a1_Ref,2040,p48,9.049867521
a1_Ref,2040,p49,0.011481818
a1_Ref,2040,p5,1.613194545
a1_Ref,2040,p50,1.177929371
a1_Ref,2040,p51,7.53055449
a1_Ref,2040,p52,2.030423955
a1_Ref,2040,p53,4.509924188
a1_Ref,2040,p54,0.31924
a1_Ref,2040,p55,4.203277914
a1_Ref,2040,p56,0.255240909
a1_Ref,2040,p57,4.438657501
a1_Ref,2040,p58,1.757448545
a1_Ref,2040,p59,3.193213082
a1_Ref,2040,p6,1.314209049
a1_Ref,2040,p60,9.637240294
a1_Ref,2040,p61,8.165886996
a1_Ref,2040,p62,1.814574612
a1_Ref,2040,p63,6.222533636
a1_Ref,2040,p64,14.20834409
a1_Ref,2040,p65,2.989252798
a1_Ref,2040,p66,2.774941715
a1_Ref,2040,p67,8.493742636
a1_Ref,2040,p68,4.662578713
a1_Ref,2040,p69,5.55087896
a1_Ref,2040,p7,1.325174785
a1_Ref,2040,p70,0.383808336
a1_Ref,2040,p71,0.358722905
a1_Ref,2040,p72,0.505646364
a1_Ref,2040,p73,1.984799881
a1_Ref,2040,p74,0.016088182
a1_Ref,2040,p75,0.143242462
a1_Ref,2040,p76,1.142536057
a1_Ref,2040,p77,2.27996527
a1_Ref,2040,p78,6.302955005
a1_Ref,2040,p79,0.531542727
a1_Ref,2040,p8,0.466064319
a1_Ref,2040,p80,2.819791659
a1_Ref,2040,p81,0.599375455
a1_Ref,2040,p82,13.14188142
a1_Ref,2040,p83,0.397304545
a1_Ref,2040,p84,0.087401818
a1_Ref,2040,p85,0.713170825
a1_Ref,2040,p86,0.787340173
a1_Ref,2040,p87,3.145871419
a1_Ref,2040,p88,0.270885077
a1_Ref,2040,p89,0.662525455
a1_Ref,2040,p9,12.38389
a1_Ref,2040,p90,0.783849287
a1_Ref,2040,p91,1.184601772
a1_Ref,2040,p92,8.240141815
a1_Ref,2040,p93,0.023321818
a1_Ref,2040,p94,11.61785657
a1_Ref,2040,p95,28.19694161
a1_Ref,2040,p96,10.06462405
a1_Ref,2040,p97,4.666543925
a1_Ref,2040,p98,6.643350909
a1_Ref,2040,p99,9.475603089
a1_Ref,2042,p1,0.699454545
a1_Ref,2042,p10,47.12669532
a1_Ref,2042,p100,0.12403283
a1_Ref,2042,p101,39.23475711
a1_Ref,2042,p102,16.80292054
a1_Ref,2042,p103,7.690458434
a1_Ref,2042,p104,5.563783282
a1_Ref,2042,p105,1.505548406
a1_Ref,2042,p106,2.286724746
a1_Ref,2042,p107,0.937884545
a1_Ref,2042,p108,3.40054475
a1_Ref,2042,p109,6.5098469
a1_Ref,2042,p11,2.682803826
a1_Ref,2042,p110,0.930495846
a1_Ref,2042,p111,2.869757654
a1_Ref,2042,p112,1.827652727
a1_Ref,2042,p113,0.446563895
a1_Ref,2042,p114,1.975785608
a1_Ref,2042,p115,0.874502727
a1_Ref,2042,p116,0.40756993
a1_Ref,2042,p117,3.465464014
a1_Ref,2042,p118,3.010701937
a1_Ref,2042,p119,0.089147273
a1_Ref,2042,p12,1.350225147
a1_Ref,2042,p120,0.059898182
a1_Ref,2042,p121,0.297161818
a1_Ref,2042,p122,5.759940162
a1_Ref,2042,p123,17.49864759
a1_Ref,2042,p124,0.124286364
a1_Ref,2042,p125,0.632910825
a1_Ref,2042,p126,4.839363433
a1_Ref,2042,p127,18.75776729
a1_Ref,2042,p128,2.211191818
a1_Ref,2042,p129,0.428223636
a1_Ref,2042,p13,6.174712613
a1_Ref,2042,p130,1.469573748
a1_Ref,2042,p131,4.665880126
a1_Ref,2042,p132,3.187290826
a1_Ref,2042,p133,0.472565455
a1_Ref,2042,p134,0.456018466
a1_Ref,2042,p14,0.079161818
a1_Ref,2042,p15,1.8925547
a1_Ref,2042,p16,0.318367835
a1_Ref,2042,p17,0.106647273
a1_Ref,2042,p18,0.105726364
a1_Ref,2042,p19,0.002454545
a1_Ref,2042,p2,0.234320909
a1_Ref,2042,p20,0.060677273
a1_Ref,2042,p21,0.129285455
a1_Ref,2042,p22,0.00583
a1_Ref,2042,p23,0.068421791
a1_Ref,2042,p24,0.046622727
a1_Ref,2042,p25,2.25444865
a1_Ref,2042,p26,0.744931422
a1_Ref,2042,p27,4.238446722
a1_Ref,2042,p28,3.842998368
a1_Ref,2042,p29,0.027152727
a1_Ref,2042,p3,1.980950824
a1_Ref,2042,p30,6.588388165
a1_Ref,2042,p31,1.084711593
a1_Ref,2042,p32,0.031328182
a1_Ref,2042,p33,4.766198499
a1_Ref,2042,p34,1.968677814
a1_Ref,2042,p35,0.017589091
a1_Ref,2042,p36,0.656040588
a1_Ref,2042,p37,0.072076364
a1_Ref,2042,p38,0.174752545
a1_Ref,2042,p39,0.059520252
a1_Ref,2042,p4,0.022159091
a1_Ref,2042,p40,0.14751818
a1_Ref,2042,p41,3.603421649
a1_Ref,2042,p42,0.093676364
a1_Ref,2042,p43,2.68946
a1_Ref,2042,p44,0.180343636
a1_Ref,2042,p45,0.177012517
a1_Ref,2042,p46,0.37412
a1_Ref,2042,p47,0.289368182
a1_Ref,2042,p48,9.094801158
a1_Ref,2042,p49,0.012120909
a1_Ref,2042,p5,1.656522727
a1_Ref,2042,p50,1.278518462
a1_Ref,2042,p51,8.107716981
a1_Ref,2042,p52,2.040896933
a1_Ref,2042,p53,4.576195097
a1_Ref,2042,p54,0.367562727
a1_Ref,2042,p55,5.292080161
a1_Ref,2042,p56,0.268869091
a1_Ref,2042,p57,4.535870675
a1_Ref,2042,p58,1.816681924
a1_Ref,2042,p59,3.233664281
a1_Ref,2042,p6,1.330879049
a1_Ref,2042,p60,9.641097567
a1_Ref,2042,p61,8.171777905
a1_Ref,2042,p62,1.818484612
a1_Ref,2042,p63,6.33135
a1_Ref,2042,p64,14.23726954
a1_Ref,2042,p65,3.047214616
a1_Ref,2042,p66,2.835398988
a1_Ref,2042,p67,8.549346272
a1_Ref,2042,p68,4.666634167
a1_Ref,2042,p69,5.560237142
a1_Ref,2042,p7,1.397900433
a1_Ref,2042,p70,0.443499245
a1_Ref,2042,p71,0.442537996
a1_Ref,2042,p72,0.612183636
a1_Ref,2042,p73,3.092451541
a1_Ref,2042,p74,0.017678182
a1_Ref,2042,p75,0.170770643
a1_Ref,2042,p76,1.179576057
a1_Ref,2042,p77,2.292770724
a1_Ref,2042,p78,6.321672278
a1_Ref,2042,p79,0.575425455
a1_Ref,2042,p8,0.467817956
a1_Ref,2042,p80,2.800303478
a1_Ref,2042,p81,0.602042727
a1_Ref,2042,p82,13.14338687
a1_Ref,2042,p83,0.398071818
a1_Ref,2042,p84,0.104175455
a1_Ref,2042,p85,0.737718098
a1_Ref,2042,p86,0.835330035
a1_Ref,2042,p87,3.200131082
a1_Ref,2042,p88,0.286876792
a1_Ref,2042,p89,0.697517273
a1_Ref,2042,p9,16.90783216
a1_Ref,2042,p90,0.826184657
a1_Ref,2042,p91,1.207126474
a1_Ref,2042,p92,8.382600906
a1_Ref,2042,p93,0.263735377
a1_Ref,2042,p94,11.80222021
a1_Ref,2042,p95,29.86664292
a1_Ref,2042,p96,11.78828284
a1_Ref,2042,p97,6.691399756
a1_Ref,2042,p98,6.786721818
a1_Ref,2042,p99,11.8774466
a1_Ref,2044,p1,0.731782727
a1_Ref,2044,p10,47.1612161
a1_Ref,2044,p100,0.132441012
a1_Ref,2044,p101,42.20338843
a1_Ref,2044,p102,16.8928369
