year,State,Type,New Installs
2021,VA,Rooftop_MW,61.430909
2022,VA,Rooftop_MW,11.12
2023,VA,Rooftop_MW,67.436364
2024,VA,Rooftop_MW,6.005455
2025,VA,Rooftop_MW,91.649091
2026,VA,Rooftop_MW,24.212727
2027,VA,Rooftop_MW,134.326364
2028,VA,Rooftop_MW,42.677273
2029,VA,Rooftop_MW,198.921818
2030,VA,Rooftop_MW,64.595454
2031,VA,Rooftop_MW,272.347273
2032,VA,Rooftop_MW,73.425455
2033,VA,Rooftop_MW,351.552727
2034,VA,Rooftop_MW,79.205454
2035,VA,Rooftop_MW,438.036364
2036,VA,Rooftop_MW,86.483637
2037,VA,Rooftop_MW,528.669091
2038,VA,Rooftop_MW,90.632727
2039,VA,Rooftop_MW,618.353636
2040,VA,Rooftop_MW,89.684545
2041,VA,Rooftop_MW,686.296364
2042,VA,Rooftop_MW,67.942728
2043,VA,Rooftop_MW,744.632727
2044,VA,Rooftop_MW,58.336363
2045,VA,Rooftop_MW,797.926364
2046,VA,Rooftop_MW,53.293637
2047,VA,Rooftop_MW,854.086364
2048,VA,Rooftop_MW,56.16
2049,VA,Rooftop_MW,894.374545
2050,VA,Rooftop_MW,40.288181
2018,VT,Rooftop_MW,101.773636
2019,VT,Rooftop_MW,114.490909
2020,VT,Rooftop_MW,12.717273
2021,VT,Rooftop_MW,125.439091
2022,VT,Rooftop_MW,10.948182
2023,VT,Rooftop_MW,129.103636
2024,VT,Rooftop_MW,3.664545
2025,VT,Rooftop_MW,133.17
2026,VT,Rooftop_MW,4.066364
2027,VT,Rooftop_MW,140.497273
2028,VT,Rooftop_MW,7.327273
2029,VT,Rooftop_MW,148.616364
2030,VT,Rooftop_MW,8.119091
2031,VT,Rooftop_MW,156.584545
2032,VT,Rooftop_MW,7.968181
2033,VT,Rooftop_MW,163.68
2034,VT,Rooftop_MW,7.095455
2035,VT,Rooftop_MW,168.158182
2036,VT,Rooftop_MW,4.478182
2037,VT,Rooftop_MW,171.904545
2038,VT,Rooftop_MW,3.746363
2039,VT,Rooftop_MW,175.152727
2040,VT,Rooftop_MW,3.248182
2041,VT,Rooftop_MW,177.277273
2042,VT,Rooftop_MW,2.124546
2043,VT,Rooftop_MW,178.564545
2044,VT,Rooftop_MW,1.287272
2045,VT,Rooftop_MW,179.807273
2046,VT,Rooftop_MW,1.242728
2047,VT,Rooftop_MW,180.701818
2048,VT,Rooftop_MW,0.894545
2049,VT,Rooftop_MW,181.454545
2050,VT,Rooftop_MW,0.752727
2018,WA,Rooftop_MW,82.882727
2019,WA,Rooftop_MW,84.687273
2020,WA,Rooftop_MW,1.804546
2021,WA,Rooftop_MW,86.235455
2022,WA,Rooftop_MW,1.548182
2023,WA,Rooftop_MW,86.800909
2024,WA,Rooftop_MW,0.565454
2025,WA,Rooftop_MW,87.778182
2026,WA,Rooftop_MW,0.977273
2027,WA,Rooftop_MW,90.832727
2028,WA,Rooftop_MW,3.054545
2029,WA,Rooftop_MW,99.163636
2030,WA,Rooftop_MW,8.330909
2031,WA,Rooftop_MW,108.937273
2032,WA,Rooftop_MW,9.773637
2033,WA,Rooftop_MW,117.427273
2034,WA,Rooftop_MW,8.49
2035,WA,Rooftop_MW,130.882727
2036,WA,Rooftop_MW,13.455454
2037,WA,Rooftop_MW,152.996364
2038,WA,Rooftop_MW,22.113637
2039,WA,Rooftop_MW,179.587273
2040,WA,Rooftop_MW,26.590909
2041,WA,Rooftop_MW,196.179091
2042,WA,Rooftop_MW,16.591818
2043,WA,Rooftop_MW,206.588182
2044,WA,Rooftop_MW,10.409091
2045,WA,Rooftop_MW,215.465455
2046,WA,Rooftop_MW,8.877273
2047,WA,Rooftop_MW,226.994545
2048,WA,Rooftop_MW,11.52909
2049,WA,Rooftop_MW,238.338182
2050,WA,Rooftop_MW,11.343637
2018,WI,Rooftop_MW,37.368182
2019,WI,Rooftop_MW,60.360909
2020,WI,Rooftop_MW,22.992727
2021,WI,Rooftop_MW,99.687273
2022,WI,Rooftop_MW,39.326364
2023,WI,Rooftop_MW,159.34
2024,WI,Rooftop_MW,59.652727
2025,WI,Rooftop_MW,266.640909
2026,WI,Rooftop_MW,107.300909
2027,WI,Rooftop_MW,436.636364
2028,WI,Rooftop_MW,169.995455
2029,WI,Rooftop_MW,675.259091
2030,WI,Rooftop_MW,238.622727
2031,WI,Rooftop_MW,965.790909
2032,WI,Rooftop_MW,290.531818
2033,WI,Rooftop_MW,1263.488182
2034,WI,Rooftop_MW,297.697273
2035,WI,Rooftop_MW,1538.503636
2036,WI,Rooftop_MW,275.015454
2037,WI,Rooftop_MW,1778.487273
2038,WI,Rooftop_MW,239.983637
2039,WI,Rooftop_MW,1987.339091
2040,WI,Rooftop_MW,208.851818
2041,WI,Rooftop_MW,2146.932727
2042,WI,Rooftop_MW,159.593636
2043,WI,Rooftop_MW,2298.529091
2044,WI,Rooftop_MW,151.596364
2045,WI,Rooftop_MW,2436.341818
2046,WI,Rooftop_MW,137.812727
2047,WI,Rooftop_MW,2598.280909
2048,WI,Rooftop_MW,161.939091
2049,WI,Rooftop_MW,2752.089091
2050,WI,Rooftop_MW,153.808182
2018,WV,Rooftop_MW,48.270909
2019,WV,Rooftop_MW,49.118182
2020,WV,Rooftop_MW,0.847273
2021,WV,Rooftop_MW,49.210909
2022,WV,Rooftop_MW,0.092727
2023,WV,Rooftop_MW,49.245455
2024,WV,Rooftop_MW,0.034546
2025,WV,Rooftop_MW,49.484545
2026,WV,Rooftop_MW,0.23909
2027,WV,Rooftop_MW,50.645455
2028,WV,Rooftop_MW,1.16091
2029,WV,Rooftop_MW,53.656364
2030,WV,Rooftop_MW,3.010909
2031,WV,Rooftop_MW,58.018182
2032,WV,Rooftop_MW,4.361818
2033,WV,Rooftop_MW,64.170909
2034,WV,Rooftop_MW,6.152727
2035,WV,Rooftop_MW,72.76
2036,WV,Rooftop_MW,8.589091
2037,WV,Rooftop_MW,84.087273
2038,WV,Rooftop_MW,11.327273
2039,WV,Rooftop_MW,98.349091
2040,WV,Rooftop_MW,14.261818
2041,WV,Rooftop_MW,114.68
2042,WV,Rooftop_MW,16.330909
2043,WV,Rooftop_MW,132.992727
2044,WV,Rooftop_MW,18.312727
2045,WV,Rooftop_MW,152.974545
2046,WV,Rooftop_MW,19.981818
2047,WV,Rooftop_MW,174.636364
2048,WV,Rooftop_MW,21.661819
2049,WV,Rooftop_MW,195.796364
2050,WV,Rooftop_MW,21.16
2018,WY,Rooftop_MW,49.387273
2019,WY,Rooftop_MW,51.088182
2020,WY,Rooftop_MW,1.700909
2021,WY,Rooftop_MW,52.379091
2022,WY,Rooftop_MW,1.290909
2023,WY,Rooftop_MW,53.476364
2024,WY,Rooftop_MW,1.097273
2025,WY,Rooftop_MW,54.840909
2026,WY,Rooftop_MW,1.364545
2027,WY,Rooftop_MW,56.607273
2028,WY,Rooftop_MW,1.766364
2029,WY,Rooftop_MW,58.962727
2030,WY,Rooftop_MW,2.355454
2031,WY,Rooftop_MW,61.48
2032,WY,Rooftop_MW,2.517273
2033,WY,Rooftop_MW,64.176364
2034,WY,Rooftop_MW,2.696364
2035,WY,Rooftop_MW,67.303636
2036,WY,Rooftop_MW,3.127272
2037,WY,Rooftop_MW,70.889091
2038,WY,Rooftop_MW,3.585455
2039,WY,Rooftop_MW,75.169091
2040,WY,Rooftop_MW,4.28
2041,WY,Rooftop_MW,79.566364
2042,WY,Rooftop_MW,4.397273
2043,WY,Rooftop_MW,84.727273
2044,WY,Rooftop_MW,5.160909
2045,WY,Rooftop_MW,90.406364
2046,WY,Rooftop_MW,5.679091
2047,WY,Rooftop_MW,96.555455
2048,WY,Rooftop_MW,6.149091
2049,WY,Rooftop_MW,103.316364
2050,WY,Rooftop_MW,6.760909
2018,AL,Utility_MW,181.6
2019,AL,Utility_MW,181.6
2020,AL,Utility_MW,0
2021,AL,Utility_MW,183.394462
2022,AL,Utility_MW,1.794462
2023,AL,Utility_MW,183.394462
2024,AL,Utility_MW,0
2025,AL,Utility_MW,183.394462
2026,AL,Utility_MW,0
2027,AL,Utility_MW,883.219654
2028,AL,Utility_MW,699.825192
2029,AL,Utility_MW,2270.589391
2030,AL,Utility_MW,1387.369737
2031,AL,Utility_MW,3765.974007
2032,AL,Utility_MW,1495.384616
2033,AL,Utility_MW,3765.974007
2034,AL,Utility_MW,0
2035,AL,Utility_MW,3765.974007
2036,AL,Utility_MW,0
2037,AL,Utility_MW,3765.974007
2038,AL,Utility_MW,0
2039,AL,Utility_MW,3765.974007
2040,AL,Utility_MW,0
2041,AL,Utility_MW,3765.974007
2042,AL,Utility_MW,0
2043,AL,Utility_MW,3765.974007
2044,AL,Utility_MW,0
2045,AL,Utility_MW,3765.974007
2046,AL,Utility_MW,0
2047,AL,Utility_MW,3765.974007
2048,AL,Utility_MW,0
2049,AL,Utility_MW,3765.974007
2050,AL,Utility_MW,0
2018,AR,Utility_MW,91.65
2019,AR,Utility_MW,91.65
2020,AR,Utility_MW,0
2021,AR,Utility_MW,91.65
2022,AR,Utility_MW,0
2023,AR,Utility_MW,91.65
2024,AR,Utility_MW,0
2025,AR,Utility_MW,91.65
2026,AR,Utility_MW,0
2027,AR,Utility_MW,676.403095
2028,AR,Utility_MW,584.753095
2029,AR,Utility_MW,1107.652372
2030,AR,Utility_MW,431.249277
2031,AR,Utility_MW,1107.652372
2032,AR,Utility_MW,0
2033,AR,Utility_MW,1107.652372
2034,AR,Utility_MW,0
2035,AR,Utility_MW,1107.652372
2036,AR,Utility_MW,0
2037,AR,Utility_MW,1107.652372
2038,AR,Utility_MW,0
2039,AR,Utility_MW,1107.652372
2040,AR,Utility_MW,0
2041,AR,Utility_MW,1107.652372
2042,AR,Utility_MW,0
2043,AR,Utility_MW,1107.652372
2044,AR,Utility_MW,0
2045,AR,Utility_MW,1106.652372
2046,AR,Utility_MW,0
2047,AR,Utility_MW,1681.967757
2048,AR,Utility_MW,575.315385
2049,AR,Utility_MW,4260.981692
2050,AR,Utility_MW,2579.013935
2018,AZ,Utility_MW,1920.468154
2019,AZ,Utility_MW,1920.468154
2020,AZ,Utility_MW,0
2021,AZ,Utility_MW,3249.698923
2022,AZ,Utility_MW,1329.230769
2023,AZ,Utility_MW,3249.698923
2024,AZ,Utility_MW,0
2025,AZ,Utility_MW,3249.698923
2026,AZ,Utility_MW,0
2027,AZ,Utility_MW,3604.814584
2028,AZ,Utility_MW,355.115661
2029,AZ,Utility_MW,3747.330322
2030,AZ,Utility_MW,142.515738
2031,AZ,Utility_MW,3968.198716
2032,AZ,Utility_MW,220.868394
2033,AZ,Utility_MW,4273.457236
2034,AZ,Utility_MW,305.25852
2035,AZ,Utility_MW,4499.361012
2036,AZ,Utility_MW,225.903776
2037,AZ,Utility_MW,5016.578375
2038,AZ,Utility_MW,517.217363
2039,AZ,Utility_MW,5662.477634
2040,AZ,Utility_MW,645.899259
2041,AZ,Utility_MW,7375.776095
2042,AZ,Utility_MW,1713.298461
2043,AZ,Utility_MW,9119.322916
2044,AZ,Utility_MW,1743.546821
2045,AZ,Utility_MW,11083.80053
2046,AZ,Utility_MW,1964.477614
2047,AZ,Utility_MW,11083.80053
2048,AZ,Utility_MW,0
2049,AZ,Utility_MW,11083.80053
2050,AZ,Utility_MW,0
2018,CA,Utility_MW,11318.12231
2019,CA,Utility_MW,11570.42231
2020,CA,Utility_MW,252.3
2021,CA,Utility_MW,17781.69064
2022,CA,Utility_MW,6211.26833
2023,CA,Utility_MW,17781.69064
2024,CA,Utility_MW,0
2025,CA,Utility_MW,19394.59218
2026,CA,Utility_MW,1612.90154
2027,CA,Utility_MW,22897.31377
2028,CA,Utility_MW,3502.72159
2029,CA,Utility_MW,26443.1088
2030,CA,Utility_MW,3545.79503
2031,CA,Utility_MW,28945.52827
2032,CA,Utility_MW,2502.41947
2033,CA,Utility_MW,29760.71374
2034,CA,Utility_MW,815.18547
2035,CA,Utility_MW,30597.84933
2036,CA,Utility_MW,837.13559
2037,CA,Utility_MW,31446.92625
2038,CA,Utility_MW,849.07692
2039,CA,Utility_MW,33732.1837
2040,CA,Utility_MW,2285.25745
2041,CA,Utility_MW,36652.69348
2042,CA,Utility_MW,2920.50978
2043,CA,Utility_MW,38162.32558
2044,CA,Utility_MW,1509.6321
2045,CA,Utility_MW,40190.28607
2046,CA,Utility_MW,2027.96049
2047,CA,Utility_MW,41223.76261
2048,CA,Utility_MW,1033.47654
2049,CA,Utility_MW,41963.30324
2050,CA,Utility_MW,739.54063
2018,CO,Utility_MW,531.686538
2019,CO,Utility_MW,531.686538
2020,CO,Utility_MW,0
2021,CO,Utility_MW,531.686538
2022,CO,Utility_MW,0
2023,CO,Utility_MW,531.686538
2024,CO,Utility_MW,0
2025,CO,Utility_MW,531.686538
2026,CO,Utility_MW,0
2027,CO,Utility_MW,901.491601
2028,CO,Utility_MW,369.805063
2029,CO,Utility_MW,2215.545739
2030,CO,Utility_MW,1314.054138
2031,CO,Utility_MW,2215.545739
2032,CO,Utility_MW,0
2033,CO,Utility_MW,4046.37147
2034,CO,Utility_MW,1830.825731
2035,CO,Utility_MW,8165.729363
2036,CO,Utility_MW,4119.357893
2037,CO,Utility_MW,8165.729363
2038,CO,Utility_MW,0
2039,CO,Utility_MW,8165.729363
2040,CO,Utility_MW,0
2041,CO,Utility_MW,8070.734363
2042,CO,Utility_MW,0
2043,CO,Utility_MW,8073.129363
2044,CO,Utility_MW,2.395
2045,CO,Utility_MW,7843.236363
2046,CO,Utility_MW,0
2047,CO,Utility_MW,7796.956363
2048,CO,Utility_MW,0
2049,CO,Utility_MW,7796.956363
2050,CO,Utility_MW,0
2018,CT,Utility_MW,681.141668
2019,CT,Utility_MW,871.727212
2020,CT,Utility_MW,190.585544
2021,CT,Utility_MW,871.727212
2022,CT,Utility_MW,0
2023,CT,Utility_MW,871.727212
2024,CT,Utility_MW,0
2025,CT,Utility_MW,871.727212
2026,CT,Utility_MW,0
2027,CT,Utility_MW,871.727212
2028,CT,Utility_MW,0
2029,CT,Utility_MW,912.20851
2030,CT,Utility_MW,40.481298
2031,CT,Utility_MW,958.414392
2032,CT,Utility_MW,46.205882
2033,CT,Utility_MW,958.414392
2034,CT,Utility_MW,0
2035,CT,Utility_MW,958.414392
2036,CT,Utility_MW,0
2037,CT,Utility_MW,1271.305769
2038,CT,Utility_MW,312.891377
2039,CT,Utility_MW,1310.304708
2040,CT,Utility_MW,38.998939
2041,CT,Utility_MW,1389.483229
2042,CT,Utility_MW,79.178521
2043,CT,Utility_MW,1389.483229
2044,CT,Utility_MW,0
2045,CT,Utility_MW,1376.029229
2046,CT,Utility_MW,0
2047,CT,Utility_MW,799.61538
2048,CT,Utility_MW,0
2049,CT,Utility_MW,1388.529229
2050,CT,Utility_MW,588.913849
2018,DE,Utility_MW,599.525857
2019,DE,Utility_MW,731.407266
2020,DE,Utility_MW,131.881409
2021,DE,Utility_MW,823.219326
2022,DE,Utility_MW,91.81206
2023,DE,Utility_MW,1841.129975
2024,DE,Utility_MW,1017.910649
2025,DE,Utility_MW,1841.129975
2026,DE,Utility_MW,0
2027,DE,Utility_MW,1841.129975
2028,DE,Utility_MW,0
2029,DE,Utility_MW,1841.129975
2030,DE,Utility_MW,0
2031,DE,Utility_MW,1841.129975
2032,DE,Utility_MW,0
2033,DE,Utility_MW,1841.129975
2034,DE,Utility_MW,0
2035,DE,Utility_MW,1841.129975
2036,DE,Utility_MW,0
2037,DE,Utility_MW,1841.129975
2038,DE,Utility_MW,0
2039,DE,Utility_MW,1841.129975
2040,DE,Utility_MW,0
2041,DE,Utility_MW,1815.529975
2042,DE,Utility_MW,0
2043,DE,Utility_MW,1811.629975
2044,DE,Utility_MW,0
2045,DE,Utility_MW,2200.237904
2046,DE,Utility_MW,388.607929
2047,DE,Utility_MW,2669.873585
2048,DE,Utility_MW,469.635681
2049,DE,Utility_MW,4874.530638
2050,DE,Utility_MW,2204.657053
2018,FL,Utility_MW,1541.398077
2019,FL,Utility_MW,1551.036231
2020,FL,Utility_MW,9.638154
2021,FL,Utility_MW,4919.885781
2022,FL,Utility_MW,3368.84955
2023,FL,Utility_MW,5799.703627
2024,FL,Utility_MW,879.817846
2025,FL,Utility_MW,5799.703627
2026,FL,Utility_MW,0
2027,FL,Utility_MW,5956.021165
2028,FL,Utility_MW,156.317538
2029,FL,Utility_MW,6124.102396
2030,FL,Utility_MW,168.081231
2031,FL,Utility_MW,12824.95797
2032,FL,Utility_MW,6700.855574
2033,FL,Utility_MW,20995.8408
2034,FL,Utility_MW,8170.88283
2035,FL,Utility_MW,25334.18181
2036,FL,Utility_MW,4338.34101
2037,FL,Utility_MW,25334.18181
2038,FL,Utility_MW,0
2039,FL,Utility_MW,25334.18181
2040,FL,Utility_MW,0
2041,FL,Utility_MW,25334.18181
2042,FL,Utility_MW,0
2043,FL,Utility_MW,27537.6898
2044,FL,Utility_MW,2203.50799
2045,FL,Utility_MW,30187.14777
2046,FL,Utility_MW,2649.45797
2047,FL,Utility_MW,30674.78272
2048,FL,Utility_MW,487.63495
2049,FL,Utility_MW,36909.86306
2050,FL,Utility_MW,6235.08034
2018,GA,Utility_MW,1080.769
2019,GA,Utility_MW,1080.769
2020,GA,Utility_MW,0
2021,GA,Utility_MW,1610.485385
2022,GA,Utility_MW,529.716385
2023,GA,Utility_MW,1610.485385
2024,GA,Utility_MW,0
2025,GA,Utility_MW,1610.485385
2026,GA,Utility_MW,0
2027,GA,Utility_MW,1610.485385
2028,GA,Utility_MW,0
2029,GA,Utility_MW,2305.24033
2030,GA,Utility_MW,694.754945
2031,GA,Utility_MW,5084.26011
2032,GA,Utility_MW,2779.01978
2033,GA,Utility_MW,5084.26011
2034,GA,Utility_MW,0
2035,GA,Utility_MW,5172.366667
2036,GA,Utility_MW,88.106557
2037,GA,Utility_MW,8413.815338
2038,GA,Utility_MW,3241.448671
2039,GA,Utility_MW,11817.71209
2040,GA,Utility_MW,3403.896752
2041,GA,Utility_MW,14408.3781
2042,GA,Utility_MW,2590.66601
2043,GA,Utility_MW,17249.41708
2044,GA,Utility_MW,2841.03898
2045,GA,Utility_MW,17249.41708
2046,GA,Utility_MW,0
2047,GA,Utility_MW,17249.41708
2048,GA,Utility_MW,0
2049,GA,Utility_MW,17249.41708
2050,GA,Utility_MW,0
2018,IA,Utility_MW,13.081385
2019,IA,Utility_MW,13.081385
2020,IA,Utility_MW,0
2021,IA,Utility_MW,13.081385
2022,IA,Utility_MW,0
2023,IA,Utility_MW,13.081385
2024,IA,Utility_MW,0
2025,IA,Utility_MW,13.081385
2026,IA,Utility_MW,0
2027,IA,Utility_MW,1024.040738
2028,IA,Utility_MW,1010.959353
2029,IA,Utility_MW,1024.040738
2030,IA,Utility_MW,0
2031,IA,Utility_MW,2047.297696
2032,IA,Utility_MW,1023.256958
2033,IA,Utility_MW,2047.297696
2034,IA,Utility_MW,0
2035,IA,Utility_MW,2047.297696
2036,IA,Utility_MW,0
2037,IA,Utility_MW,2047.297696
2038,IA,Utility_MW,0
2039,IA,Utility_MW,2834.516831
2040,IA,Utility_MW,787.219135
2041,IA,Utility_MW,2834.516831
2042,IA,Utility_MW,0
2043,IA,Utility_MW,4161.3476
2044,IA,Utility_MW,1326.830769
2045,IA,Utility_MW,4156.9716
2046,IA,Utility_MW,0
2047,IA,Utility_MW,4150.6716
2048,IA,Utility_MW,0
2049,IA,Utility_MW,4150.6716
2050,IA,Utility_MW,0
2018,ID,Utility_MW,310.325
2019,ID,Utility_MW,310.325
2020,ID,Utility_MW,0
2021,ID,Utility_MW,310.325
2022,ID,Utility_MW,0
2023,ID,Utility_MW,310.325
2024,ID,Utility_MW,0
2025,ID,Utility_MW,310.325
2026,ID,Utility_MW,0
2027,ID,Utility_MW,1955.427028
2028,ID,Utility_MW,1645.102028
2029,ID,Utility_MW,1955.427028
2030,ID,Utility_MW,0
2031,ID,Utility_MW,1955.427028
2032,ID,Utility_MW,0
2033,ID,Utility_MW,1955.427028
2034,ID,Utility_MW,0
2035,ID,Utility_MW,1955.427028
2036,ID,Utility_MW,0
2037,ID,Utility_MW,1955.427028
2038,ID,Utility_MW,0
2039,ID,Utility_MW,1955.427028
2040,ID,Utility_MW,0
2041,ID,Utility_MW,1955.427028
2042,ID,Utility_MW,0
2043,ID,Utility_MW,1955.427028
2044,ID,Utility_MW,0
2045,ID,Utility_MW,3468.504951
2046,ID,Utility_MW,1513.077923
2047,ID,Utility_MW,3348.178951
2048,ID,Utility_MW,0
2049,ID,Utility_MW,3348.178951
2050,ID,Utility_MW,0
2018,IL,Utility_MW,63.698538
2019,IL,Utility_MW,970.748939
2020,IL,Utility_MW,907.050401
2021,IL,Utility_MW,970.748939
2022,IL,Utility_MW,0
2023,IL,Utility_MW,1473.990681
2024,IL,Utility_MW,503.241742
2025,IL,Utility_MW,1473.990681
2026,IL,Utility_MW,0
2027,IL,Utility_MW,1478.775911
2028,IL,Utility_MW,4.78523
2029,IL,Utility_MW,1699.979929
2030,IL,Utility_MW,221.204018
2031,IL,Utility_MW,1699.979929
2032,IL,Utility_MW,0
2033,IL,Utility_MW,1699.979929
2034,IL,Utility_MW,0
2035,IL,Utility_MW,1699.979929
2036,IL,Utility_MW,0
2037,IL,Utility_MW,1699.979929
2038,IL,Utility_MW,0
2039,IL,Utility_MW,1720.915313
2040,IL,Utility_MW,20.935384
2041,IL,Utility_MW,1698.315313
2042,IL,Utility_MW,0
2043,IL,Utility_MW,3401.092236
2044,IL,Utility_MW,1702.776923
2045,IL,Utility_MW,3374.392236
2046,IL,Utility_MW,0
2047,IL,Utility_MW,3374.085236
2048,IL,Utility_MW,0
2049,IL,Utility_MW,2467.034835
2050,IL,Utility_MW,0
2018,IN,Utility_MW,227.719
2019,IN,Utility_MW,227.719
2020,IN,Utility_MW,0
2021,IN,Utility_MW,227.719
2022,IN,Utility_MW,0
2023,IN,Utility_MW,227.719
2024,IN,Utility_MW,0
2025,IN,Utility_MW,227.719
2026,IN,Utility_MW,0
2027,IN,Utility_MW,730.409769
2028,IN,Utility_MW,502.690769
2029,IN,Utility_MW,3938.387077
2030,IN,Utility_MW,3207.977308
2031,IN,Utility_MW,11156.33602
2032,IN,Utility_MW,7217.948943
2033,IN,Utility_MW,11156.33602
2034,IN,Utility_MW,0
2035,IN,Utility_MW,11156.33602
2036,IN,Utility_MW,0
2037,IN,Utility_MW,11156.33602
2038,IN,Utility_MW,0
2039,IN,Utility_MW,22294.85451
2040,IN,Utility_MW,11138.51849
2041,IN,Utility_MW,22284.15451
2042,IN,Utility_MW,0
2043,IN,Utility_MW,24298.29689
2044,IN,Utility_MW,2014.14238
2045,IN,Utility_MW,24249.49689
2046,IN,Utility_MW,0
2047,IN,Utility_MW,24327.80889
2048,IN,Utility_MW,78.312
2049,IN,Utility_MW,24327.80889
2050,IN,Utility_MW,0
2018,KS,Utility_MW,3.29
2019,KS,Utility_MW,3.29
2020,KS,Utility_MW,0
2021,KS,Utility_MW,3.29
2022,KS,Utility_MW,0
2023,KS,Utility_MW,3.29
2024,KS,Utility_MW,0
2025,KS,Utility_MW,36.387846
2026,KS,Utility_MW,33.097846
2027,KS,Utility_MW,1739.464769
2028,KS,Utility_MW,1703.076923
2029,KS,Utility_MW,4592.325424
2030,KS,Utility_MW,2852.860655
2031,KS,Utility_MW,10723.9941
2032,KS,Utility_MW,6131.668676
2033,KS,Utility_MW,10723.9941
2034,KS,Utility_MW,0
2035,KS,Utility_MW,10723.9941
2036,KS,Utility_MW,0
2037,KS,Utility_MW,10723.9941
2038,KS,Utility_MW,0
2039,KS,Utility_MW,10723.9941
2040,KS,Utility_MW,0
2041,KS,Utility_MW,10723.9941
2042,KS,Utility_MW,0
2043,KS,Utility_MW,10723.9941
2044,KS,Utility_MW,0
2045,KS,Utility_MW,10722.9941
2046,KS,Utility_MW,0
2047,KS,Utility_MW,10723.9941
2048,KS,Utility_MW,1
2049,KS,Utility_MW,13640.70733
2050,KS,Utility_MW,2916.71323
2018,KY,Utility_MW,33.28
2019,KY,Utility_MW,519.727396
2020,KY,Utility_MW,486.447396
2021,KY,Utility_MW,1004.036077
2022,KY,Utility_MW,484.308681
2023,KY,Utility_MW,1357.023146
2024,KY,Utility_MW,352.987069
2025,KY,Utility_MW,1357.023146
2026,KY,Utility_MW,0
2027,KY,Utility_MW,2389.386847
2028,KY,Utility_MW,1032.363701
2029,KY,Utility_MW,3659.910539
2030,KY,Utility_MW,1270.523692
2031,KY,Utility_MW,3659.910539
2032,KY,Utility_MW,0
2033,KY,Utility_MW,3659.910539
2034,KY,Utility_MW,0
2035,KY,Utility_MW,3659.910539
2036,KY,Utility_MW,0
2037,KY,Utility_MW,3659.910539
2038,KY,Utility_MW,0
2039,KY,Utility_MW,6544.525924
2040,KY,Utility_MW,2884.615385
2041,KY,Utility_MW,6542.54744
2042,KY,Utility_MW,0
2043,KY,Utility_MW,7059.741864
2044,KY,Utility_MW,517.194424
2045,KY,Utility_MW,7049.741864
2046,KY,Utility_MW,0
2047,KY,Utility_MW,10061.61571
2048,KY,Utility_MW,3011.873846
2049,KY,Utility_MW,9575.168314
2050,KY,Utility_MW,0
2018,LA,Utility_MW,3.9
2019,LA,Utility_MW,3.9
2020,LA,Utility_MW,0
2021,LA,Utility_MW,668.515385
2022,LA,Utility_MW,664.615385
2023,LA,Utility_MW,668.515385
2024,LA,Utility_MW,0
2025,LA,Utility_MW,1166.179385
2026,LA,Utility_MW,497.664
2027,LA,Utility_MW,2342.171077
2028,LA,Utility_MW,1175.991692
2029,LA,Utility_MW,5485.779017
2030,LA,Utility_MW,3143.60794
2031,LA,Utility_MW,5485.779017
2032,LA,Utility_MW,0
2033,LA,Utility_MW,5485.779017
2034,LA,Utility_MW,0
2035,LA,Utility_MW,5485.779017
2036,LA,Utility_MW,0
2037,LA,Utility_MW,5485.779017
2038,LA,Utility_MW,0
2039,LA,Utility_MW,5485.779017
2040,LA,Utility_MW,0
2041,LA,Utility_MW,5485.779017
2042,LA,Utility_MW,0
2043,LA,Utility_MW,5485.779017
2044,LA,Utility_MW,0
2045,LA,Utility_MW,6148.294402
2046,LA,Utility_MW,662.515385
2047,LA,Utility_MW,7105.340556
2048,LA,Utility_MW,957.046154
2049,LA,Utility_MW,14837.83108
2050,LA,Utility_MW,7732.490524
2018,MA,Utility_MW,915.158154
2019,MA,Utility_MW,1514.004771
2020,MA,Utility_MW,598.846617
2021,MA,Utility_MW,1608.914579
2022,MA,Utility_MW,94.909808
2023,MA,Utility_MW,1608.914579
2024,MA,Utility_MW,0
2025,MA,Utility_MW,1608.914579
2026,MA,Utility_MW,0
2027,MA,Utility_MW,1608.914579
2028,MA,Utility_MW,0
2029,MA,Utility_MW,1608.914579
2030,MA,Utility_MW,0
2031,MA,Utility_MW,1608.914579
2032,MA,Utility_MW,0
2033,MA,Utility_MW,1608.914579
2034,MA,Utility_MW,0
2035,MA,Utility_MW,1608.914579
2036,MA,Utility_MW,0
2037,MA,Utility_MW,1608.914579
2038,MA,Utility_MW,0
2039,MA,Utility_MW,1608.914579
2040,MA,Utility_MW,0
2041,MA,Utility_MW,1551.205579
2042,MA,Utility_MW,0
2043,MA,Utility_MW,1597.686579
2044,MA,Utility_MW,46.481
2045,MA,Utility_MW,2365.377117
2046,MA,Utility_MW,767.690538
2047,MA,Utility_MW,2139.776117
2048,MA,Utility_MW,0
2049,MA,Utility_MW,2886.775654
2050,MA,Utility_MW,746.999537
2018,MD,Utility_MW,399.074923
2019,MD,Utility_MW,434.99506
2020,MD,Utility_MW,35.920137
2021,MD,Utility_MW,434.99506
2022,MD,Utility_MW,0
2023,MD,Utility_MW,434.99506
2024,MD,Utility_MW,0
2025,MD,Utility_MW,434.99506
2026,MD,Utility_MW,0
2027,MD,Utility_MW,434.99506
