@states,@scenario|Module Composition Scenario,@timeseries|Year,@value|NewInstalledCapacity|PV#MW,@value|CumulativeNewInstalledCapacity|PV#MW,@value|InstalledCapacity|PV#MW,@value|CumulativeEOLMaterial|Module#MetricTonnes
IN,Today,2040,12369.82393,49794.97117,48740.65632,4888.055957
IN,Today,2041,60.97815026,49855.94932,48541.33106,6528.379998
IN,Today,2042,60.97815026,49916.92747,48327.89402,8391.080397
IN,Today,2043,2296.02603,52212.9535,50357.97257,10351.94447
IN,Today,2044,2296.02603,54508.97953,52381.29247,12238.68691
IN,Today,2045,74.48890026,54583.46843,52168.25669,13876.46702
IN,Today,2046,74.48890026,54657.95733,51960.29361,15153.73005
IN,Today,2047,173.0749594,54831.03229,51858.44341,16071.95739
IN,Today,2048,173.0749594,55004.10725,51759.20805,16868.10873
IN,Today,2049,83.18950068,55087.29675,51575.52541,17344.56417
IN,Today,2050,83.18950068,55170.48625,51391.0058,17908.18875
KS,Today,2018,55.53475026,55.53475026,55.83656955,0
KS,Today,2019,10.43375009,65.96850035,66.0228428,5.53E-08
KS,Today,2020,10.43375009,76.40225044,76.28716413,8.82E-06
KS,Today,2021,8.1719,84.57415044,84.24924679,0.000179844
KS,Today,2022,8.1719,92.74605044,92.17128169,0.001597359
KS,Today,2023,9.569299575,102.31535,101.4572345,0.008932117
KS,Today,2024,9.569299575,111.8846496,110.6966085,0.037066789
KS,Today,2025,76.93961958,188.8242692,187.5607869,0.124788405
KS,Today,2026,76.93961958,265.7638888,264.070858,0.35973966
KS,Today,2027,1929.1277,2194.891589,2200.525901,0.919991199
KS,Today,2028,1929.1277,4124.019289,4128.377257,2.138798669
KS,Today,2029,3204.871324,7328.890613,7327.841132,4.600228671
KS,Today,2030,3204.871324,10533.76194,10512.11815,9.274101404
KS,Today,2031,6833.315987,17367.07792,17324.36956,17.69846993
KS,Today,2032,6833.315987,24200.39391,24105.07706,32.21532994
KS,Today,2033,63.56810026,24263.96201,24053.35168,56.25802413
KS,Today,2034,63.56810026,24327.53011,23996.41187,94.67289534
KS,Today,2035,35.37955009,24362.90966,23911.07876,154.027414
KS,Today,2036,35.37955009,24398.28921,23825.62893,242.8057214
KS,Today,2037,125.91645,24524.20566,23830.81823,371.3169615
KS,Today,2038,125.91645,24650.12211,23835.15737,551.0518725
KS,Today,2039,84.09729966,24734.21941,23796.38808,793.1612858
KS,Today,2040,84.09729966,24818.31671,23756.53888,1105.796628
KS,Today,2041,61.8162506,24880.13296,23693.25455,1490.414086
KS,Today,2042,61.8162506,24941.94921,23629.1589,1937.965291
KS,Today,2043,56.72389932,24998.67311,23559.52694,2427.103346
KS,Today,2044,56.72389932,25055.39701,23490.00805,2927.410662
KS,Today,2045,62.46905077,25117.86606,23426.85782,3409.694249
KS,Today,2046,62.46905077,25180.33511,23364.46875,3861.313347
KS,Today,2047,66.08579924,25246.42091,23306.13579,4298.869865
KS,Today,2048,66.08579924,25312.50671,23246.90659,4795.391867
KS,Today,2049,3286.883869,28599.39058,26420.40213,5349.061229
KS,Today,2050,3286.883869,31886.27445,29577.91995,6078.60481
KY,Today,2018,50.93369966,50.93369966,51.21051325,0
KY,Today,2019,539.2150228,590.1487225,592.957134,5.07E-08
KY,Today,2020,539.2150228,1129.363745,1131.873394,8.61E-06
KY,Today,2021,536.3289926,1665.692738,1666.336742,0.000247309
KY,Today,2022,536.3289926,2202.02173,2198.148695,0.00313193
KY,Today,2023,391.3469616,2593.368692,2581.661796,0.022845511
KY,Today,2024,391.3469616,2984.715654,2963.208771,0.115153448
KY,Today,2025,2.43439966,2987.150053,2952.187765,0.448706957
KY,Today,2026,2.43439966,2989.584453,2941.017196,1.449412666
KY,Today,2027,1144.858889,4134.443342,4077.31774,4.061779387
KY,Today,2028,1144.858889,5279.302231,5208.5413,10.18572055
KY,Today,2029,1410.54678,6689.849011,6600.818057,23.36395798
KY,Today,2030,1410.54678,8100.395791,7986.066136,49.81285687
KY,Today,2031,9.51064983,8109.906441,7956.930481,99.90516479
KY,Today,2032,9.51064983,8119.417091,7926.195215,190.219865
KY,Today,2033,13.02965043,8132.446741,7897.949796,346.258555
KY,Today,2034,13.02965043,8145.476392,7867.968035,605.8648843
KY,Today,2035,17.51085017,8162.987242,7839.781537,1023.233829
KY,Today,2036,17.51085017,8180.498092,7807.545818,1673.104844
KY,Today,2037,22.53859949,8203.036691,7774.562682,2654.236247
KY,Today,2038,22.53859949,8225.575291,7733.587203,4090.534078
KY,Today,2039,3215.618,11441.19329,10888.31377,6127.372104
KY,Today,2040,3215.618,14656.81129,14016.61788,8920.124555
KY,Today,2041,32.60430085,14689.41559,13917.24627,12612.70017
KY,Today,2042,32.60430085,14722.01989,13797.68469,17307.37998
KY,Today,2043,607.8891877,15329.90908,14238.07435,23034.62838
KY,Today,2044,607.8891877,15937.79827,14659.51562,29741.09565
KY,Today,2045,40.00695017,15977.80522,14493.33554,37317.93385
KY,Today,2046,40.00695017,16017.81217,14313.69867,45676.11924
KY,Today,2047,3372.52205,19390.33422,17466.85968,54833.64563
KY,Today,2048,3372.52205,22762.85627,20590.67672,64959.00926
KY,Today,2049,47.11210026,22809.96837,20337.46205,76389.93653
KY,Today,2050,47.11210026,22857.08047,20071.34084,88443.97949
LA,Today,2018,69.70935034,69.70935034,70.0882055,0
LA,Today,2019,46.34539932,116.0547497,116.2961319,6.94E-08
LA,Today,2020,46.34539932,162.400149,162.4198576,1.11E-05
LA,Today,2021,751.4425007,913.8426497,916.8822828,0.000230918
LA,Today,2022,751.4425007,1665.28515,1667.66774,0.00210971
LA,Today,2023,5.841200255,1671.126351,1665.684883,0.012132884
LA,Today,2024,5.841200255,1676.967551,1663.455511,0.051658236
LA,Today,2025,578.3104195,2255.27797,2236.271005,0.178081762
LA,Today,2026,578.3104195,2833.58839,2806.499951,0.525283275
LA,Today,2027,1343.12257,4176.71096,4142.04666,1.375111988
LA,Today,2028,1343.12257,5519.83353,5471.348617,3.276902928
LA,Today,2029,3528.182823,9048.016353,8988.492642,7.238854107
LA,Today,2030,3528.182823,12576.19918,12489.43221,15.02356092
LA,Today,2031,53.71660085,12629.91578,12483.4324,29.5895793
LA,Today,2032,53.71660085,12683.63238,12474.74985,55.72992745
LA,Today,2033,60.18934966,12743.82173,12472.26427,100.9634383
LA,Today,2034,60.18934966,12804.01108,12469.24271,176.7296
LA,Today,2035,111.3686999,12915.37978,12516.7715,299.9122809
LA,Today,2036,111.3686999,13026.74848,12562.81005,494.6600599
LA,Today,2037,135.8716503,13162.62013,12631.3264,794.3701234
LA,Today,2038,135.8716503,13298.49178,12696.82156,1243.563194
LA,Today,2039,131.73215,13430.22393,12754.10511,1899.244483
LA,Today,2040,131.73215,13561.95608,12806.10852,2831.344745
LA,Today,2041,79.14094975,13641.09703,12798.56644,4122.186969
LA,Today,2042,79.14094975,13720.23798,12782.82864,5865.854365
LA,Today,2043,59.78900043,13780.02698,12737.60265,8169.735291
LA,Today,2044,59.78900043,13839.81598,12680.13573,11161.32991
LA,Today,2045,812.1741502,14651.99013,13363.03929,15001.26035
LA,Today,2046,812.1741502,15464.16428,14024.23146,19896.04952
LA,Today,2047,1126.62825,16590.79253,14974.43626,26093.59673
LA,Today,2048,1126.62825,17717.42078,15891.94137,33873.00941
LA,Today,2049,8610.690129,26328.11091,24289.05199,43321.64372
LA,Today,2050,8610.690129,34938.80104,32622.45343,54415.4133
MA,Today,2018,2454.70106,2454.70106,2468.041827,0
MA,Today,2019,942.6241612,3397.325221,3402.234722,2.44E-06
MA,Today,2020,942.6241612,4339.949382,4337.239611,0.000390351
MA,Today,2021,412.9918382,4752.941221,4737.383609,0.008024203
MA,Today,2022,412.9918382,5165.933059,5135.478472,0.072120326
MA,Today,2023,169.3225497,5335.255609,5286.777263,0.40812915
MA,Today,2024,169.3225497,5504.578158,5437.200757,1.712144864
MA,Today,2025,187.7803005,5692.358459,5605.343021,5.819349422
MA,Today,2026,187.7803005,5880.138759,5772.507495,16.91638354
MA,Today,2027,224.6464997,6104.785259,5975.562719,43.57834005
MA,Today,2028,224.6464997,6329.431759,6177.030526,101.9639761
MA,Today,2029,230.1995507,6559.631309,6381.961299,220.5616373
MA,Today,2030,230.1995507,6789.83086,6583.910951,446.9185232
MA,Today,2031,203.4228496,6993.25371,6754.644878,856.7749823
MA,Today,2032,203.4228496,7196.676559,6919.127518,1565.898963
MA,Today,2033,168.3756499,7365.052209,7039.189736,2744.55555
MA,Today,2034,168.3756499,7533.427859,7145.956132,4633.756834
MA,Today,2035,127.5382505,7660.96611,7192.737446,7560.931976
MA,Today,2036,127.5382505,7788.50436,7213.359341,11950.10066
MA,Today,2037,98.15459923,7886.658959,7169.442281,18317.82378
MA,Today,2038,98.15459923,7984.813558,7080.734166,27241.55209
MA,Today,2039,80.00795,8064.821508,6919.535278,39283.43946
MA,Today,2040,80.00795,8144.829458,6697.379102,54854.97321
MA,Today,2041,57.69800009,8202.527459,6391.18567,74024.01821
MA,Today,2042,57.69800009,8260.225459,6032.395546,96304.56187
MA,Today,2043,92.42160551,8352.647064,5676.579583,120528.3886
MA,Today,2044,92.42160551,8445.06867,5319.276361,144944.7308
MA,Today,2045,885.7354445,9330.804114,5789.73252,167656.1096
MA,Today,2046,885.7354445,10216.53956,6311.295591,187308.065
MA,Today,2047,31.09044983,10247.63001,6028.718227,203668.4925
MA,Today,2048,31.09044983,10278.72046,5768.118929,218788.5191
MA,Today,2049,851.1197883,11129.84025,6377.07136,231257.3229
MA,Today,2050,851.1197883,11980.96003,6987.919051,243498.0102
MD,Today,2018,1207.21879,1207.21879,1213.779762,0
MD,Today,2019,392.5123016,1599.731092,1601.775426,1.20E-06
MD,Today,2020,392.5123016,1992.243393,1990.559818,0.000191905
MD,Today,2021,310.8815497,2303.124943,2296.202723,0.003935241
MD,Today,2022,310.8815497,2614.006493,2600.314576,0.035245013
MD,Today,2023,181.94165,2795.948143,2773.36835,0.198751429
MD,Today,2024,181.94165,2977.889793,2945.497368,0.83114977
MD,Today,2025,76.23309975,3054.122892,3010.550901,2.817213341
MD,Today,2026,76.23309975,3130.355992,3075.157632,8.170119839
MD,Today,2027,79.03385017,3209.389842,3142.109532,21.00468747
MD,Today,2028,79.03385017,3288.423692,3208.443607,49.06211992
MD,Today,2029,97.40064983,3385.824342,3292.36228,105.9731617
MD,Today,2030,97.40064983,3483.224992,3374.935751,214.46613
MD,Today,2031,84.41690042,3567.641893,3442.472537,410.7216392
MD,Today,2032,84.41690042,3652.058793,3507.092812,750.0160564
MD,Today,2033,79.96204992,3732.020843,3562.903655,1313.624364
MD,Today,2034,79.96204992,3811.982893,3612.383869,2216.576648
MD,Today,2035,84.17550026,3896.158393,3657.044146,3615.144668
MD,Today,2036,84.17550026,3980.333893,3689.125416,5711.717215
MD,Today,2037,84.08285017,4064.416743,3704.278683,8752.913216
MD,Today,2038,84.08285017,4148.499594,3697.876269,13014.5834
MD,Today,2039,824.0826497,4972.582243,4408.41619,18765.70646
MD,Today,2040,824.0826497,5796.664893,5086.526341,26204.37319
MD,Today,2041,73.41025059,5870.075144,4977.411069,35366.94383
MD,Today,2042,73.41025059,5943.485394,4842.016443,46030.03936
MD,Today,2043,72.25934975,6015.744744,4689.430161,57653.02111
MD,Today,2044,72.25934975,6088.004094,4534.839852,69430.20579
MD,Today,2045,75.46980034,6163.473894,4396.267855,80502.42445
MD,Today,2046,75.46980034,6238.943694,4280.403149,90284.90942
MD,Today,2047,331.0959944,6570.039689,4444.439508,98734.26929
MD,Today,2048,331.0959944,6901.135683,4612.557819,106902.5088
MD,Today,2049,2072.849799,8973.985482,6545.239381,114071.0608
MD,Today,2050,2072.849799,11046.83528,8465.583059,121495.5872
ME,Today,2018,44.37093466,44.37093466,44.61208104,0
ME,Today,2019,9.171500085,53.54243475,53.59020297,4.42E-08
ME,Today,2020,9.171500085,62.71393483,62.62610747,7.05E-06
ME,Today,2021,8.47365068,71.18758551,70.93479583,0.000143821
ME,Today,2022,8.47365068,79.66123619,79.2019324,0.00127888
ME,Today,2023,9.74949932,89.41073551,88.70925419,0.007159656
ME,Today,2024,9.74949932,99.16023483,98.16900024,0.029743508
ME,Today,2025,11.8124506,110.9726854,109.652557,0.100230749
ME,Today,2026,11.8124506,122.785136,121.0773131,0.289194126
ME,Today,2027,5.6287,128.413836,126.2289983,0.740154902
ME,Today,2028,5.6287,134.042536,131.3414196,1.721941248
ME,Today,2029,6.84164932,140.8841854,137.6281095,3.706081425
ME,Today,2030,6.84164932,147.7258347,143.8517605,7.476089452
ME,Today,2031,8.144699915,155.8705346,151.2983095,14.27525774
ME,Today,2032,8.144699915,164.0152345,158.6202642,25.99740552
ME,Today,2033,8.575650765,172.5908853,166.200848,45.41898685
ME,Today,2034,8.575650765,181.166536,173.5370933,76.45781187
ME,Today,2035,7.38224949,188.5487855,179.3380733,124.4187162
ME,Today,2036,7.38224949,195.931035,184.6888243,196.1444902
ME,Today,2037,7.38310034,203.3141354,189.448464,299.9284293
ME,Today,2038,7.38310034,210.6972357,193.4589742,444.9707671
ME,Today,2039,7.443449915,218.1406856,196.6317333,640.1087878
ME,Today,2040,7.443449915,225.5841355,198.803141,891.5998106
ME,Today,2041,6.626600255,232.2107358,199.1498793,1200.021542
ME,Today,2042,6.626600255,238.837336,198.6472375,1557.008237
ME,Today,2043,5.54794966,244.3852857,196.5474018,1943.504778
ME,Today,2044,5.54794966,249.9332354,194.4151705,2331.921793
ME,Today,2045,809.8318902,1059.765126,1000.271941,2693.795624
ME,Today,2046,809.8318902,1869.597016,1803.623048,3011.253404
ME,Today,2047,4.309500085,1873.906516,1794.906602,3285.994326
ME,Today,2048,4.309500085,1878.216016,1785.434849,3559.210906
ME,Today,2049,1148.652744,3026.86876,2925.369858,3804.358867
ME,Today,2050,1148.652744,4175.521504,4060.253361,4077.559647
MI,Today,2018,261.1909753,261.1909753,262.6104915,0
MI,Today,2019,8.130250425,269.3212257,269.3635708,2.60E-07
MI,Today,2020,8.130250425,277.4514761,276.7080467,4.14E-05
MI,Today,2021,1160.130149,1437.581625,1441.54465,0.000839477
MI,Today,2022,1160.130149,2597.711774,2600.709193,0.007383848
MI,Today,2023,306.0810292,2903.792803,2896.125498,0.040878581
MI,Today,2024,306.0810292,3209.873833,3189.773641,0.168117928
MI,Today,2025,295.0148538,3504.888686,3470.834449,0.561821608
MI,Today,2026,295.0148538,3799.90354,3750.473257,1.611071298
MI,Today,2027,1372.956549,5172.860089,5111.369798,4.108397947
MI,Today,2028,1372.956549,6545.816638,6466.042988,9.54970529
MI,Today,2029,2100.978638,8646.795276,8545.019426,20.59511034
MI,Today,2030,2100.978638,10747.77391,10613.9034,41.75214721
MI,Today,2031,1051.560177,11799.33409,11618.22785,80.3551821
MI,Today,2032,1051.560177,12850.89427,12616.25511,147.9209121
MI,Today,2033,56.74940051,12907.64367,12609.44195,261.9492186
MI,Today,2034,56.74940051,12964.39307,12600.60052,448.1942482
MI,Today,2035,64.34414932,13028.73722,12597.47911,743.3273458
MI,Today,2036,64.34414932,13093.08137,12591.52962,1197.722352
MI,Today,2037,70.1811,13163.26247,12587.43625,1877.798445
MI,Today,2038,70.1811,13233.44357,12577.84457,2866.99449
MI,Today,2039,3969.546052,17202.98962,16476.43996,4264.193449
MI,Today,2040,3969.546052,21172.53567,20349.74607,6178.670341
MI,Today,2041,61.95650059,21234.49217,20268.84351,8722.055256
MI,Today,2042,61.95650059,21296.44867,20171.54805,12000.94599
MI,Today,2043,6779.796317,28076.24499,26804.7546,16118.07469
MI,Today,2044,6779.796317,34856.04131,33393.79029,21191.87607
MI,Today,2045,58.52760034,34914.56891,33180.92029,27397.20927
MI,Today,2046,58.52760034,34973.09651,32937.17948,35008.98577
MI,Today,2047,1271.740256,36244.83676,33880.72481,44404.51774
MI,Today,2048,1271.740256,37516.57702,34779.89104,56100.85126
MI,Today,2049,66.78109966,37583.35812,34425.7623,69997.37428
MI,Today,2050,66.78109966,37650.13922,34030.93155,86247.18532
MN,Today,2018,893.5942904,893.5942904,898.4507811,0
MN,Today,2019,13.06109915,906.6553895,906.7234161,8.90E-07
MN,Today,2020,13.06109915,919.7164887,917.1001942,0.000141779
MN,Today,2021,8.055450425,927.7719391,922.4177318,0.00286975
MN,Today,2022,8.055450425,935.8273895,927.7028333,0.025215388
MN,Today,2023,14.92005026,950.7474398,939.8508012,0.139440803
MN,Today,2024,14.92005026,965.6674901,951.9293846,0.572709097
MN,Today,2025,54.79354975,1020.46104,1003.978155,1.91024612
MN,Today,2026,54.79354975,1075.25459,1055.740888,5.461377274
MN,Today,2027,86.10669975,1161.361289,1138.602797,13.86342551
MN,Today,2028,86.10669975,1247.467989,1220.887798,32.01391235
MN,Today,2029,145.0559,1392.523889,1361.632097,68.43477085
MN,Today,2030,145.0559,1537.579789,1501.126922,137.1786183
MN,Today,2031,1628.033688,3165.613477,3128.263034,260.3764116
MN,Today,2032,1628.033688,4793.647165,4746.762586,471.4781203
MN,Today,2033,2651.507,7445.154165,7382.541614,819.1176186
MN,Today,2034,2651.507,10096.66117,10002.30634,1371.281536
MN,Today,2035,389.9051999,10486.56636,10332.67939,2218.996563
MN,Today,2036,389.9051999,10876.47156,10652.31589,3477.979357
MN,Today,2037,597.1513505,11473.62292,11168.83006,5285.579683
MN,Today,2038,597.1513505,12070.77427,11670.76332,7789.05793
MN,Today,2039,621.8293992,12692.60367,12180.5312,11120.42853
MN,Today,2040,621.8293992,13314.43306,12672.09182,15354.27656
MN,Today,2041,609.1346499,13923.56771,13133.52202,20450.55459
MN,Today,2042,609.1346499,14532.70236,13581.44432,26196.64102
MN,Today,2043,481.6525003,15014.35486,13895.09323,32180.32684
MN,Today,2044,481.6525003,15496.00736,14212.75284,37836.70715
MN,Today,2045,339.1891001,15835.19646,14401.25111,42594.76703
MN,Today,2046,339.1891001,16174.38556,14610.35044,46086.82525
MN,Today,2047,111.2785996,16285.66416,14611.31031,48303.66444
MN,Today,2048,111.2785996,16396.94276,14621.00159,49989.49877
MN,Today,2049,842.5696642,17239.51243,15385.70575,50439.32696
MN,Today,2050,842.5696642,18082.08209,16145.67697,50977.17447
MO,Today,2018,186.1308746,186.1308746,187.1424554,0
MO,Today,2019,16.81045009,202.9413247,203.0288791,1.85E-07
MO,Today,2020,16.81045009,219.7517748,219.2763856,2.95E-05
MO,Today,2021,8.98025051,228.7320253,227.6094511,0.000599945
MO,Today,2022,8.98025051,237.7122758,235.8992941,0.005296573
MO,Today,2023,9.75714949,247.4694253,244.9268151,0.029434575
MO,Today,2024,9.75714949,257.2265748,253.9071648,0.12145087
MO,Today,2025,57.03245026,314.259025,310.3252497,0.406781649
MO,Today,2026,57.03245026,371.2914753,366.474785,1.16732319
MO,Today,2027,175.24229,546.5337653,541.0534419,2.973106748
MO,Today,2028,175.24229,721.7760553,714.7897908,6.886366444
MO,Today,2029,1762.072616,2483.848671,2481.287203,14.76132148
MO,Today,2030,1762.072616,4245.921287,4239.876519,29.66473918
MO,Today,2031,1250.06355,5495.984837,5475.265471,56.44053872
MO,Today,2032,1250.06355,6746.048387,6703.767112,102.4320598
MO,Today,2033,120.0718501,6866.120237,6790.825383,178.3504122
MO,Today,2034,120.0718501,6986.192088,6875.779122,299.2238605
MO,Today,2035,84.31319958,7070.505287,6923.246322,485.2633406
MO,Today,2036,84.31319958,7154.818487,6968.841493,762.312632
MO,Today,2037,251.0517505,7405.870237,7179.494944,1161.308983
MO,Today,2038,251.0517505,7656.921988,7386.509582,1715.895185
MO,Today,2039,255.39236,7912.314348,7593.585404,2457.135994
MO,Today,2040,255.39236,8167.706708,7796.037463,3404.523368
MO,Today,2041,157.2644503,8324.971158,7895.442641,4553.636153
MO,Today,2042,157.2644503,8482.235608,7991.475111,5863.454843
MO,Today,2043,2634.079597,11116.31521,10572.57802,7250.127367
MO,Today,2044,2634.079597,13750.3948,13143.79208,8596.580407
MO,Today,2045,148.9234003,13899.3182,13209.66144,9783.930805
MO,Today,2046,148.9234003,14048.2416,13276.76215,10737.30756
MO,Today,2047,136.8449002,14185.0865,13335.25589,11460.98798
